name,kind,folder,graphics,form_index,syntax,name_value
sort,builtin,datafun,no,4,"[B,I] = sort(___)",no
sortx,function,,no,0,"sortx(h,row)",no
sortx,function,,no,1,"sortx(h,row,direction)",no
sortx,function,,no,2,"sortx(___,'MissingPlacement',lcn)",no
sortx,function,,no,3,sortx(h),no
sortx,function,,no,4,C = sortx(___),no
sortx,function,,no,5,"[C,x] = sortx(___)",no
sorty,function,,no,0,"sorty(h,column)",no
sorty,function,,no,1,"sorty(h,column,direction)",no
sorty,function,,no,2,"sorty(___,'MissingPlacement',lcn)",no
sorty,function,,no,3,sorty(h),no
sorty,function,,no,4,C = sorty(___),no
sorty,function,,no,5,"[C,y] = sorty(___)",no
sound,function,audiovideo,no,0,sound(y),no
sound,function,audiovideo,no,1,"sound(y,Fs)",no
sound,function,audiovideo,no,2,"sound(y,Fs,nBits)",no
soundsc,function,audiovideo,no,0,soundsc(y),no
soundsc,function,audiovideo,no,1,"soundsc(y,Fs)",no
soundsc,function,audiovideo,no,2,"soundsc(y,Fs,nBits)",no
soundsc,function,audiovideo,no,3,"soundsc(___,yRange)",no
spalloc,function,sparfun,no,0,"S = spalloc(m,n,nz)",no
sparse,builtin,sparfun,no,0,S = sparse(A),no
sparse,builtin,sparfun,no,1,"S = sparse(m,n)",no
sparse,builtin,sparfun,no,2,"S = sparse(i,j,v)",no
sparse,builtin,sparfun,no,3,"S = sparse(i,j,v,m,n)",no
sparse,builtin,sparfun,no,4,"S = sparse(i,j,v,m,n,nz)",no
spaugment,function,sparfun,no,0,"S = spaugment(A,c)",no
spaugment,function,sparfun,no,1,S = spaugment(A),no
spconvert,function,sparfun,no,0,S = spconvert(D),no
spdiags,function,sparfun,no,0,Bout = spdiags(A),no
spdiags,function,sparfun,no,1,"[Bout,id] = spdiags(A)",no
spdiags,function,sparfun,no,2,"Bout = spdiags(A,d)",no
spdiags,function,sparfun,no,3,"S = spdiags(Bin,d,m,n)",no
spdiags,function,sparfun,no,4,"S = spdiags(Bin,d,A)",no
specular,function,graph3d,yes,0,"R = specular(Nx,Ny,Nz,S,V)",no
speye,builtin,sparfun,no,0,S = speye,no
speye,builtin,sparfun,no,1,S = speye(n),no
speye,builtin,sparfun,no,2,"S = speye(n,m)",no
speye,builtin,sparfun,no,3,S = speye(sz),no
spfun,function,sparfun,no,0,"F = spfun(func,S)",no
sph2cart,function,specfun,no,0,"[x,y,z] = sph2cart(azimuth,elevation,r)",no
sphere,function,specgraph,yes,0,"[X,Y,Z] = sphere",no
sphere,function,specgraph,yes,1,"[X,Y,Z] = sphere(n)",no
sphere,function,specgraph,yes,2,sphere(___),no
sphere,function,specgraph,yes,3,"sphere(ax,___)",no
spinmap,function,specgraph,yes,0,spinmap,no
spinmap,function,specgraph,yes,1,spinmap(t),no
spinmap,function,specgraph,yes,2,"spinmap(t,n)",no
spline,function,polyfun,no,0,"s = spline(x,y,xq)",no
spline,function,polyfun,no,1,"pp = spline(x,y)",no
split,function,strfun,no,0,newStr = split(str),no
split,function,strfun,no,1,"newStr = split(str,delimiter)",no
split,function,strfun,no,2,"newStr = split(str,delimiter,dim)",no
split,function,strfun,no,3,"[newStr,match] = split(___)",no
splitapply,function,datafun,no,0,"Y = splitapply(func,X,G)",no
splitapply,function,datafun,no,1,"Y = splitapply(func,X1,...,XN,G)",no
splitapply,function,datafun,no,2,"Y = splitapply(func,T,G)",no
splitapply,function,datafun,no,3,"[Y1,...,YM] = splitapply(___)",no
splitlines,function,strfun,no,0,newStr = splitlines(str),no
spones,function,sparfun,no,0,R = spones(S),no
spparms,function,sparfun,no,0,"spparms('key',value)",no
spparms,function,sparfun,no,1,spparms,no
spparms,function,sparfun,no,2,values = spparms,no
spparms,function,sparfun,no,3,"[keys,values] = spparms",no
spparms,function,sparfun,no,4,spparms(values),no
spparms,function,sparfun,no,5,value = spparms('key'),no
spparms,function,sparfun,no,6,spparms('default'),no
spparms,function,sparfun,no,7,spparms('tight'),no
sprand,function,sparfun,no,0,R = sprand(S),no
sprand,function,sparfun,no,1,"R = sprand(m,n,density)",no
sprand,function,sparfun,no,2,"R = sprand(m,n,density,rc)",no
sprandn,function,sparfun,no,0,R = sprandn(S),no
sprandn,function,sparfun,no,1,"R = sprandn(m,n,density)",no
sprandn,function,sparfun,no,2,"R = sprandn(m,n,density,rc)",no
sprandsym,function,sparfun,no,0,R = sprandsym(S),no
sprandsym,function,sparfun,no,1,"R = sprandsym(n,density)",no
sprandsym,function,sparfun,no,2,"R = sprandsym(n,density,rc)",no
sprandsym,function,sparfun,no,3,"R = sprandsym(n,density,rc,kind)",no
sprandsym,function,sparfun,no,4,"R = sprandsym(S,[],rc,3)",no
sprank,function,sparfun,no,0,r = sprank(A),no
spring,function,color,yes,0,c = spring,no
spring,function,color,yes,1,c = spring(m),no
sprintf,builtin,strfun,no,0,"str = sprintf(formatSpec,A1,...,An)",no
sprintf,builtin,strfun,no,1,"[str,errmsg] = sprintf(formatSpec,A1,...,An)",no
sprintf,builtin,strfun,no,2,str = sprintf(literalText),no
spy,function,sparfun,no,0,spy(S),no
spy,function,sparfun,no,1,"spy(S,LineSpec)",no
spy,function,sparfun,no,2,"spy(___,MarkerSize)",no
sqrt,builtin,elfun,no,0,B = sqrt(X),no
sqrtm,function,matfun,no,0,X = sqrtm(A),no
sqrtm,function,matfun,no,1,"[X,residual] = sqrtm(A)",no
sqrtm,function,matfun,no,2,"[X,alpha,condx] = sqrtm(A)",no
squeeze,function,elmat,no,0,B = squeeze(A),no
ss2tf,function,general,no,0,"[b,a] = ss2tf(A,B,C,D)",no
ss2tf,function,general,no,1,"[b,a] = ss2tf(A,B,C,D,ni)",no
sscanf,builtin,strfun,no,0,"A = sscanf(str,formatSpec)",no
sscanf,builtin,strfun,no,1,"A = sscanf(str,formatSpec,sizeA)",no
sscanf,builtin,strfun,no,2,"[A,n] = sscanf(___)",no
sscanf,builtin,strfun,no,3,"[A,n,errmsg] = sscanf(___)",no
sscanf,builtin,strfun,no,4,"[A,n,errmsg,nextindex] = sscanf(___)",no
stackedplot,function,specgraph,yes,0,stackedplot(tbl),no
stackedplot,function,specgraph,yes,1,"stackedplot(tbl,vars)",no
stackedplot,function,specgraph,yes,2,"stackedplot(___,'XVariable',xvar)",no
stackedplot,function,specgraph,yes,3,"stackedplot(X,Y)",no
stackedplot,function,specgraph,yes,4,stackedplot(Y),no
stackedplot,function,specgraph,yes,5,"stackedplot(___,LineSpec)",no
stackedplot,function,specgraph,yes,6,"stackedplot(___,Name,Value)",yes
stackedplot,function,specgraph,yes,7,"stackedplot(parent,___)",no
stackedplot,function,specgraph,yes,8,s = stackedplot(___),no
stairs,function,specgraph,yes,0,stairs(Y),no
stairs,function,specgraph,yes,1,"stairs(X,Y)",no
stairs,function,specgraph,yes,2,"stairs(___,LineSpec)",no
stairs,function,specgraph,yes,3,"stairs(___,Name,Value)",yes
stairs,function,specgraph,yes,4,"stairs(ax,___)",no
stairs,function,specgraph,yes,5,h = stairs(___),no
stairs,function,specgraph,yes,6,"[xb,yb] = stairs(___)",no
standardizeMissing,function,datafun,no,0,"B = standardizeMissing(A,indicator)",no
standardizeMissing,function,datafun,no,1,"B = standardizeMissing(A,indicator,'DataVariables',datavars)",no
startsWith,builtin,strfun,no,0,"TF = startsWith(str,pat)",no
startsWith,builtin,strfun,no,1,"TF = startsWith(str,pat,'IgnoreCase',true)",no
startup,function,,no,0,startup,no
stats,function,,no,0,s = stats(mfcn),no
std,function,datafun,no,0,S = std(A),no
std,function,datafun,no,1,"S = std(A,w)",no
std,function,datafun,no,2,"S = std(A,w,'all')",no
std,function,datafun,no,3,"S = std(A,w,dim)",no
std,function,datafun,no,4,"S = std(A,w,vecdim)",no
std,function,datafun,no,5,"S = std(___,nanflag)",no
stem,function,specgraph,yes,0,stem(Y),no
stem,function,specgraph,yes,1,"stem(X,Y)",no
stem,function,specgraph,yes,2,"stem(___,'filled')",no
stem,function,specgraph,yes,3,"stem(___,LineSpec)",no
stem,function,specgraph,yes,4,"stem(___,Name,Value)",yes
stem,function,specgraph,yes,5,"stem(ax,___)",no
stem,function,specgraph,yes,6,h = stem(___),no
stem3,function,specgraph,yes,0,stem3(Z),no
stem3,function,specgraph,yes,1,"stem3(X,Y,Z)",no
stem3,function,specgraph,yes,2,"stem3(___,'filled')",no
stem3,function,specgraph,yes,3,"stem3(___,LineSpec)",no
stem3,function,specgraph,yes,4,"stem3(___,Name,Value)",yes
stem3,function,specgraph,yes,5,"stem3(ax,___)",no
stem3,function,specgraph,yes,6,h = stem3(___),no
step,function,,no,0,"step(obj,___)",no
stlread,function,polyfun,no,0,TR = stlread(filename),no
stlread,function,polyfun,no,1,"[TR,fileformat,attributes,solidID] = stlread(filename)",no
stlwrite,function,polyfun,no,0,"stlwrite(TR,filename)",no
stlwrite,function,polyfun,no,1,"stlwrite(TR,filename,fileformat)",no
stlwrite,function,polyfun,no,2,"stlwrite(___,Name,Value)",yes
stopasync,function,,no,0,stopasync(obj),no
str2double,function,strfun,no,0,X = str2double(str),no
str2func,builtin,datatypes,no,0,fh = str2func(str),no
str2mat,function,strfun,no,0,"S = str2mat(T1, T2, T3, ...)",no
str2num,function,strfun,no,0,X = str2num(chr),no
str2num,function,strfun,no,1,"[X,tf] = str2num(chr)",no
strcat,function,strfun,no,0,"s = strcat(s1,...,sN)",no
strcmp,builtin,strfun,no,0,"tf = strcmp(s1,s2)",no
strcmpi,builtin,strfun,no,0,"tf = strcmpi(s1,s2)",no
stream2,function,specgraph,yes,0,"XY = stream2(x,y,u,v,startx,starty)",no
stream2,function,specgraph,yes,1,"XY = stream2(u,v,startx,starty)",no
stream2,function,specgraph,yes,2,"XY = stream2(...,options)",no
stream3,function,specgraph,yes,0,"XYZ = stream3(X,Y,Z,U,V,W,startx,starty,startz)",no
stream3,function,specgraph,yes,1,"XYZ = stream3(U,V,W,startx,starty,startz)",no
stream3,function,specgraph,yes,2,"XYZ = stream3(...,options)",no
streamline,function,specgraph,yes,0,"streamline(X,Y,Z,U,V,W,startx,starty,startz)",no
streamline,function,specgraph,yes,1,"streamline(U,V,W,startx,starty,startz)",no
streamline,function,specgraph,yes,2,"streamline(X,Y,U,V,startx,starty)",no
streamline,function,specgraph,yes,3,"streamline(U,V,startx,starty)",no
streamline,function,specgraph,yes,4,streamline(verts),no
streamline,function,specgraph,yes,5,"streamline(___,options)",no
streamline,function,specgraph,yes,6,"streamline(ax,___)",no
streamline,function,specgraph,yes,7,lineobj = streamline(___),no
streamparticles,function,specgraph,yes,0,streamparticles(vertices),no
streamparticles,function,specgraph,yes,1,"streamparticles(vertices,n)",no
streamparticles,function,specgraph,yes,2,"streamparticles(...,'PropertyName',PropertyValue,...)",no
streamparticles,function,specgraph,yes,3,"streamparticles(ax,...)",no
streamparticles,function,specgraph,yes,4,"streamparticles(line_handle,...)",no
streamparticles,function,specgraph,yes,5,h = streamparticles(...),no
streamribbon,function,specgraph,yes,0,"streamribbon(X,Y,Z,U,V,W,startx,starty,startz)",no
streamribbon,function,specgraph,yes,1,"streamribbon(U,V,W,startx,starty,startz)",no
streamribbon,function,specgraph,yes,2,"streamribbon(vertices,X,Y,Z,cav,speed)",no
streamribbon,function,specgraph,yes,3,"streamribbon(vertices,cav,speed)",no
streamribbon,function,specgraph,yes,4,"streamribbon(vertices,twistangle)",no
streamribbon,function,specgraph,yes,5,"streamribbon(...,width)",no
streamribbon,function,specgraph,yes,6,"streamribbon(axes_handle,...)",no
streamribbon,function,specgraph,yes,7,h = streamribbon(...),no
streamslice,function,specgraph,yes,0,"streamslice(X,Y,Z,U,V,W,xslice,yslice,zslice)",no
streamslice,function,specgraph,yes,1,"streamslice(U,V,W,xslice,yslice,zslice)",no
streamslice,function,specgraph,yes,2,"streamslice(X,Y,U,V)",no
streamslice,function,specgraph,yes,3,"streamslice(U,V)",no
streamslice,function,specgraph,yes,4,"streamslice(___,arrowsmode)",no
streamslice,function,specgraph,yes,5,"streamslice(___,density)",no
streamslice,function,specgraph,yes,6,"streamslice(___,method)",no
streamslice,function,specgraph,yes,7,"streamslice(ax,___)",no
streamslice,function,specgraph,yes,8,lineobj = streamslice(___),no
streamslice,function,specgraph,yes,9,"[verts,averts] = streamslice(___)",no
streamtube,function,specgraph,yes,0,"streamtube(X,Y,Z,U,V,W,startx,starty,startz)",no
streamtube,function,specgraph,yes,1,"streamtube(U,V,W,startx,starty,startz)",no
streamtube,function,specgraph,yes,2,"streamtube(vertices,X,Y,Z,divergence)",no
streamtube,function,specgraph,yes,3,"streamtube(vertices,divergence)",no
streamtube,function,specgraph,yes,4,"streamtube(vertices,width)",no
streamtube,function,specgraph,yes,5,streamtube(vertices),no
streamtube,function,specgraph,yes,6,"streamtube(...,[scale n])",no
streamtube,function,specgraph,yes,7,"streamtube(ax,...)",no
streamtube,function,specgraph,yes,8,h = streamtube(...),no
strfind,builtin,strfun,no,0,"k = strfind(str,pat)",no
strfind,builtin,strfun,no,1,"k = strfind(str,pat,'ForceCellOutput',cellOutput)",no
strings,builtin,strfun,no,0,str = strings,no
strings,builtin,strfun,no,1,str = strings(n),no
strings,builtin,strfun,no,2,"str = strings(sz1,...,szN)",no
strings,builtin,strfun,no,3,str = strings(sz),no
strip,function,strfun,no,0,newStr = strip(str),no
strip,function,strfun,no,1,"newStr = strip(str,side)",no
strip,function,strfun,no,2,"newStr = strip(___,stripCharacter)",no
strjoin,function,strfun,no,0,str = strjoin(C),no
strjoin,function,strfun,no,1,"str = strjoin(C,delimiter)",no
strjust,function,strfun,no,0,newStr = strjust(str),no
strjust,function,strfun,no,1,"newStr = strjust(str,side)",no
strlength,builtin,strfun,no,0,L = strlength(str),no
strmatch,function,strfun,no,0,"x = strmatch(str, strarray)",no
strmatch,function,strfun,no,1,"x = strmatch(str, strarray, 'exact')",no
strncmp,builtin,strfun,no,0,"tf = strncmp(s1,s2,n)",no
strncmpi,builtin,strfun,no,0,"tf = strncmpi(s1,s2,n)",no
strread,function,strfun,no,0,A = strread(str),no
strread,function,strfun,no,1,"[A,B,...] = strread(str)",no
strread,function,strfun,no,2,"[A,B,...] = strread(str,format)",no
strread,function,strfun,no,3,"[A,B,...] = strread(str,format,N)",no
strread,function,strfun,no,4,"[A,B,...] = strread(___,Name,Value)",yes
strrep,builtin,strfun,no,0,"newStr = strrep(str,old,new)",no
strsplit,function,strfun,no,0,C = strsplit(str),no
strsplit,function,strfun,no,1,"C = strsplit(str,delimiter)",no
strsplit,function,strfun,no,2,"C = strsplit(str,delimiter,Name,Value)",yes
strsplit,function,strfun,no,3,"[C,matches] = strsplit(___)",no
strtok,function,strfun,no,0,token = strtok(str),no
strtok,function,strfun,no,1,"token = strtok(str,delimiters)",no
strtok,function,strfun,no,2,"[token,remain] = strtok(___)",no
strtrim,builtin,strfun,no,0,newStr = strtrim(str),no
struct2cell,builtin,datatypes,no,0,C = struct2cell(S),no
struct2table,function,tabular,no,0,T = struct2table(S),no
struct2table,function,tabular,no,1,"T = struct2table(S,Name,Value)",yes
structfun,builtin,datatypes,no,0,"A = structfun(func,S)",no
structfun,builtin,datatypes,no,1,"A = structfun(func,S,Name,Value)",yes
structfun,builtin,datatypes,no,2,"[A1,...,Am] = structfun(___)",no
strvcat,function,strfun,no,0,"S = strvcat(str1,...,strN)",no
strvcat,function,strfun,no,1,S = strvcat(txt),no
sub2ind,function,elmat,no,0,"ind = sub2ind(sz,row,col)",no
sub2ind,function,elmat,no,1,"ind = sub2ind(sz,I1,I2,...,In)",no
subplot,function,graph2d,yes,0,"subplot(m,n,p)",no
subplot,function,graph2d,yes,1,"subplot(m,n,p,'replace')",no
subplot,function,graph2d,yes,2,"subplot(m,n,p,'align')",no
subplot,function,graph2d,yes,3,"subplot(m,n,p,ax)",no
subplot,function,graph2d,yes,4,"subplot('Position',pos)",no
subplot,function,graph2d,yes,5,"subplot(___,Name,Value)",yes
subplot,function,graph2d,yes,6,ax = subplot(___),no
subplot,function,graph2d,yes,7,subplot(ax),no
subsasgn,builtin,ops,no,0,"A = subsasgn(A,S,B)",no
subsindex,builtin,ops,no,0,ind = subsindex(A),no
subspace,function,datafun,no,0,"theta = subspace(A,B)",no
subsref,builtin,ops,no,0,"B = subsref(A,S)",no
substruct,function,datatypes,no,0,"S = substruct(type1, subs1, type2, subs2, ...)",no
subtitle,function,graph2d,yes,0,subtitle(txt),no
subtitle,function,graph2d,yes,1,"subtitle(___,Name,Value)",yes
subtitle,function,graph2d,yes,2,"subtitle(target,___)",no
subtitle,function,graph2d,yes,3,t = subtitle(___),no
subvolume,function,specgraph,yes,0,"[Nx,Ny,Nz,Nv] = subvolume(X,Y,Z,V,limits)",no
subvolume,function,specgraph,yes,1,"[Nx,Ny,Nz,Nv] = subvolume(V,limits)",no
subvolume,function,specgraph,yes,2,Nv = subvolume(...),no
sum,builtin,datafun,no,0,S = sum(A),no
sum,builtin,datafun,no,1,"S = sum(A,'all')",no
sum,builtin,datafun,no,2,"S = sum(A,dim)",no
sum,builtin,datafun,no,3,"S = sum(A,vecdim)",no
sum,builtin,datafun,no,4,"S = sum(___,outtype)",no
sum,builtin,datafun,no,5,"S = sum(___,nanflag)",no
summer,function,color,yes,0,c = summer,no
summer,function,color,yes,1,c = summer(m),no
superclasses,builtin,datatypes,no,0,superclasses(ClassName),no
superclasses,builtin,datatypes,no,1,superclasses(obj),no
superclasses,builtin,datatypes,no,2,s = superclasses(___),no
support,function,helptools,no,0,support,no
supportPackageInstaller,function,supportPackageInstaller,no,0,supportPackageInstaller,no
surf,function,graph3d,yes,0,"surf(X,Y,Z)",no
surf,function,graph3d,yes,1,"surf(X,Y,Z,C)",no
surf,function,graph3d,yes,2,surf(Z),no
surf,function,graph3d,yes,3,"surf(Z,C)",no
surf,function,graph3d,yes,4,"surf(ax,___)",no
surf,function,graph3d,yes,5,"surf(___,Name,Value)",yes
surf,function,graph3d,yes,6,s = surf(___),no
surf2patch,function,primitive,yes,0,fvc = surf2patch(h),no
surf2patch,function,primitive,yes,1,fvc = surf2patch(Z),no
surf2patch,function,primitive,yes,2,"fvc = surf2patch(Z,C)",no
surf2patch,function,primitive,yes,3,"fvc = surf2patch(X,Y,Z)",no
surf2patch,function,primitive,yes,4,"fvc = surf2patch(X,Y,Z,C)",no
surf2patch,function,primitive,yes,5,"fvc = surf2patch(...,'triangles')",no
surf2patch,function,primitive,yes,6,"[f,v,c] = surf2patch(...)",no
surface,builtin,primitive,yes,0,"surface(X,Y,Z)",no
surface,builtin,primitive,yes,1,"surface(X,Y,Z,C)",no
surface,builtin,primitive,yes,2,surface(Z),no
surface,builtin,primitive,yes,3,"surface(Z,C)",no
surface,builtin,primitive,yes,4,"surface(ax,___)",no
surface,builtin,primitive,yes,5,"surface(___,Name,Value)",yes
surface,builtin,primitive,yes,6,s = surface(___),no
surfc,function,specgraph,yes,0,"surfc(X,Y,Z)",no
surfc,function,specgraph,yes,1,"surfc(X,Y,Z,C)",no
surfc,function,specgraph,yes,2,surfc(Z),no
surfc,function,specgraph,yes,3,"surfc(Z,C)",no
surfc,function,specgraph,yes,4,"surfc(ax,___)",no
surfc,function,specgraph,yes,5,"surfc(___,Name,Value)",yes
surfc,function,specgraph,yes,6,sc = surfc(___),no
surfl,function,graph3d,yes,0,"surfl(X,Y,Z)",no
surfl,function,graph3d,yes,1,surfl(Z),no
surfl,function,graph3d,yes,2,"surfl(___,'light')",no
surfl,function,graph3d,yes,3,"surfl(___,s)",no
surfl,function,graph3d,yes,4,"surfl(X,Y,Z,s,k)",no
surfl,function,graph3d,yes,5,"surfl(ax,___)",no
surfl,function,graph3d,yes,6,s = surfl(___),no
surfnorm,function,graph3d,yes,0,"surfnorm(X,Y,Z)",no
surfnorm,function,graph3d,yes,1,surfnorm(Z),no
surfnorm,function,graph3d,yes,2,"surfnorm(ax,___)",no
surfnorm,function,graph3d,yes,3,"surfnorm(___,Name,Value)",yes
surfnorm,function,graph3d,yes,4,"[Nx,Ny,Nz] = surfnorm(___)",no
svds,function,sparfun,no,0,s = svds(A),no
